,description,kappas,method,outcome,road,visited,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,simulation_file,generation,parent_index,parent_min_oob_distance,parent_outcome 
212,Successful test,"[-0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701, 0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755]",reverse kappas,PASS,"[(51.87526989403227, 10.0), (51.8832331611396, 19.99999682931835), (54.59163832211681, 29.62623916389481), (58.8101938841324, 38.692869683012), (64.2595105228853, 47.07767428244131), (68.76332337942861, 56.0060375004805), (71.04888272658407, 65.74134532666814), (74.0328995403743, 75.28574911396764), (77.6316720634652, 84.61574570169724), (78.23898407297858, 94.59728727217124), (75.94625628823884, 104.33090937830842), (72.32666790759892, 113.65285016093176), (65.93630925406049, 121.3446195463948), (56.854124819136885, 125.5295838102842), (46.85413463882482, 125.51556975796994), (37.18633955668942, 122.95945194968358), (27.34580547970475, 121.1807195134517), (17.60068626363538, 123.42407669958936), (10.0, 129.92250484197768)]",True,-3.3338758524389496,0.021911746745546537,0.022152535171321774,0.0,1.3961436617438454,-6.001968970671331,0.011726161776928413,0.1921331352442253,0.24439165268767896,37.369565217391305,10.511451180312633,0.4299904386411946,0.4299904386411946,0.0,1.9999909431324892,0.0,108.83082919609022,0.31128044119073145,0.9999739941730159,0.9999940242667752,64.0,17.86711116460682,0.021911746745546537,0.022152535171321774,0.0,1.3961436617438454,-6.001968970671331,0.011726161776928413,0.1921331352442253,0.24439165268767896,37.369565217391305,10.511451180312633,0.0,0.0,0.0,-0.9391309383215058,-159.26704038097031,-0.21150307437055488,0.0,0.0,0.0,0.0,sim_2021-01-22--02-05-41,27.0,"Int64Index([207], dtype='int64')",-0.9649819828482564,PASS
213,Successful test,"[0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122, -0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822]",split and swap kappas,PASS,"[(54.988561477151706, 10.0), (54.996524744259034, 19.99999682931835), (52.124521283131756, 29.578702176037858), (46.48907441704833, 37.83955798034472), (41.40312804839985, 46.449618928748706), (36.95353997644757, 55.40512929890294), (30.52876834895868, 63.068177617595296), (23.307708570509007, 69.98600210771185), (17.12905386165228, 77.84884039860418), (12.29272778473974, 86.60155141164327), (10.0, 96.33517351778045), (11.774193372302548, 106.17652697539377), (17.103655608500304, 114.63801811306814), (25.743827418986655, 119.67264134477844), (35.668871346827046, 120.8947309611481), (45.659688035959974, 121.32319552694428), (55.21323428585711, 124.27781124664052), (62.644074189493594, 130.96979289085652), (66.46356280590496, 140.21162748735867)]",False,0.0,0.014692617188705985,0.01484892162688371,0.0,1.2498367050862247,4.7342338867358436,-0.009601785971777105,0.1640845504784999,0.2239459263628303,35.51578947368421,10.005721852540434,0.3484644575825958,0.3484644575825958,0.0,1.9927246889130454,0.0,103.47970920631977,0.27563152890277787,0.9671669315651964,0.9999979237964657,59.0,16.53684597092967,0.014692617188705985,0.01484892162688371,0.0,1.2498367050862247,4.7342338867358436,-0.009601785971777105,0.1640845504784999,0.2239459263628303,35.51578947368421,10.005721852540434,0.0,0.0,0.0,0.10277758586302621,-139.05880606887536,-0.20259582550621963,0.0,0.0,0.0,0.0,sim_2021-01-22--02-06-20,27.0,"Int64Index([207], dtype='int64')",-0.9649819828482564,PASS
214,Successful test,"[0.04183673469387755, 0.03490628904623074, 0.06131696827002355, 0.01970025851716304, -0.003769129237938998, -0.047646680258347174, -0.0389914343964345, -0.050161167607290086, -0.014413990544577822, -0.013393582381312517, -0.04502623544253701, -0.016447311030383577, 0.0294710563165552, -0.014986355294662468, -0.03233329407017267, 0.010510240139637344, 0.017653097282494493, 0.014591872792698572, 0.04010207687433122]",flip sign kappas,PASS,"[(57.74087830538817, 10.0), (57.7488415724955, 19.99999682931835), (54.01254692862735, 29.27577724576861), (46.40785670253917, 35.76951935377066), (36.859455513828884, 38.74072024557114), (27.10490799464592, 40.94271994947702), (18.23079950371828, 45.55251370747162), (12.111430514093563, 53.461579592190205), (10.0, 63.236131304885504), (11.09909067448909, 73.17554777111988), (13.565081892962958, 82.86672351560051), (18.717317845836085, 91.43728153045122), (26.221114385919243, 98.04735244421879), (33.27887156106801, 105.13170588378094), (39.8055019788386, 112.70818893265208), (47.926211669433165, 118.54377580297485), (56.63411498874135, 123.46032131599327), (64.56577905541266, 129.55037099834195), (71.41696137185778, 136.83468983175592)]",False,-3.0934873483249334,0.03245053713057382,0.03277504250187955,0.0,1.192960051299686,8.167979695374527,-0.015927741201205502,0.17217897402061003,0.22656098866497495,33.08910891089109,9.292289964126455,0.6863526742811549,0.6863526742811549,0.0,1.9984854086370158,0.0,140.16793690302381,0.2771961388256251,0.9999967637264688,0.9999967637264688,60.0,16.750318546185326,0.03245053713057382,0.03277504250187955,0.0,1.192960051299686,8.167979695374527,-0.015927741201205502,0.17217897402061003,0.22656098866497495,33.08910891089109,9.292289964126455,0.0,0.0,0.0,-0.3000299114343661,-141.14321941364238,-0.266962814840377,0.0,0.0,0.0,0.0,sim_2021-01-22--02-07-00,27.0,"Int64Index([207], dtype='int64')",-0.9649819828482564,PASS
215,Successful test,"[-0.04602040816326531, -0.03839691795085382, -0.0674486650970259, -0.021670284368879345, 0.004146042161732898, 0.0524113482841819, 0.042890577836077956, 0.0551772843680191, 0.015855389599035607, 0.01473294061944377, 0.049528858986790714, 0.018092042133421936, -0.032418161948210726, 0.016484990824128715, 0.03556662347718994, -0.01156126415360108, -0.019418407010743943, -0.01605106007196843, -0.044112284561764345]",increase kappas 10%,PASS,"[(25.35973700500196, 10.0), (25.36770027210929, 19.99999682931835), (29.471611785720782, 29.11909274330275), (37.61802729147006, 34.91874052637439), (47.4685989646195, 36.64101742401474), (57.43209602042842, 37.49467216621862), (66.76166025494618, 41.09456538602488), (73.40072256228609, 48.57272369400809), (75.73587132365614, 58.29625598748416), (74.54398715067052, 68.22497252680516), (71.85341434150124, 77.85621429298251), (66.25890614181611, 86.14484976594522), (58.231794187634904, 92.10852930755719), (50.652083479813285, 98.63141100092972), (43.61551438536779, 105.7368100311809), (34.98747968726127, 110.79220489689317), (25.816193038166432, 114.77811774091458), (17.369657538965015, 120.13125122147812), (10.0, 126.89055205502416)]",False,0.0,0.0321684026238567,0.032471878120308176,0.0,1.307893062769297,-15.03219251056374,0.029573849191075453,0.16565805300232248,0.2394372845324155,32.08411214953271,8.9878193728693,0.7642146175259655,0.7642146175259655,0.0,1.9981777065074133,0.0,155.53354770911255,0.3630481208908151,0.9791271908789217,0.9999315458105813,59.0,16.81117168450657,0.0321684026238567,0.032471878120308176,0.0,1.307893062769297,-15.03219251056374,0.029573849191075453,0.16565805300232248,0.2394372845324155,32.08411214953271,8.9878193728693,0.0,0.0,0.0,0.07933048501181639,-186.0694765284795,-0.3048931208701651,0.0,0.0,0.0,0.0,sim_2021-01-22--02-07-42,27.0,"Int64Index([207], dtype='int64')",-0.9649819828482564,PASS
216,Successful test,"[-0.04183673469387755, -0.03490628904623074, -0.015398600923084767, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822, 0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122]",randomly modify a kappa,PASS,"[(67.38641863527316, 10.0), (67.39438190238049, 19.99999682931835), (71.145444906342, 29.269814860990344), (77.0855565659804, 37.31438280905492), (84.33897047961993, 44.19827608229938), (92.11714630239393, 50.48317710538749), (98.04172811149697, 58.539189170128054), (100.03740013252259, 68.3380305906479), (97.61332324269596, 78.03977534260919), (92.23619033248505, 86.47105292467982), (85.74245431648532, 94.07574835280238), (77.3339118908355, 99.48836456643207), (67.6818591013895, 102.1032980167799), (58.220424414714756, 105.34077445218263), (49.01805674598985, 109.25439544681234), (39.15471717544389, 110.90197928871608), (29.170616504594257, 111.46565809294763), (19.364454742974914, 113.42504358461451), (10.0, 116.93317519086514)]",False,0.0,0.033171652124830336,0.03351719016779732,0.0,1.4766822690499235,-11.005517043036608,0.021524504314427612,0.1856808132020252,0.23280952928625664,35.597938144329895,9.985428555664559,0.6168231127050796,0.6168231127050796,0.0,1.9974574055751382,0.0,110.65944185913426,0.3980896283423015,0.9933804141199345,0.9933804141199345,61.0,17.167941362868355,0.033171652124830336,0.03351719016779732,0.0,1.4766822690499235,-11.005517043036608,0.021524504314427612,0.1856808132020252,0.23280952928625664,35.597938144329895,9.985428555664559,0.0,0.0,0.0,0.7030015991721508,-204.57840115711326,-0.21662768137644317,0.0,0.0,0.0,0.0,sim_2021-01-22--02-08-26,27.0,"Int64Index([207], dtype='int64')",-0.9649819828482564,PASS
217,Successful test,,reversed road,PASS,"[(10.0, 129.92250484197768), (17.60068626363538, 123.42407669958936), (27.34580547970475, 121.1807195134517), (37.18633955668942, 122.95945194968358), (46.85413463882482, 125.51556975796994), (56.854124819136885, 125.5295838102842), (65.93630925406049, 121.3446195463948), (72.32666790759892, 113.65285016093176), (75.94625628823884, 104.33090937830842), (78.23898407297858, 94.59728727217124), (77.6316720634652, 84.61574570169724), (74.0328995403743, 75.28574911396764), (71.04888272658407, 65.74134532666814), (68.76332337942861, 56.0060375004805), (64.2595105228853, 47.07767428244131), (58.8101938841324, 38.692869683012), (54.59163832211681, 29.62623916389481), (51.8832331611396, 19.99999682931835), (51.87526989403227, 10.0)]",False,-1.9265548645660342,0.03167868484630385,0.032001936732490625,0.0,1.3339955848254312,15.073949171341523,-0.029757276826399254,0.17040915167580195,0.24583077723979843,33.80808080808081,9.51794375647133,0.6268815343567986,0.6268815343567986,0.0,1.9965714898805071,0.0,188.06563793762072,0.2617684739412641,0.9710066690531135,0.9989475937527916,62.0,17.451357730374013,0.03167868484630385,0.032001936732490625,0.0,1.3339955848254312,15.073949171341523,-0.029757276826399254,0.17040915167580195,0.24583077723979843,33.80808080808081,9.51794375647133,0.0,0.0,0.0,-0.22048488159262192,-133.43646646867046,-0.36885697282903374,0.0,0.0,0.0,0.0,sim_2021-01-22--02-09-06,28.0,"Int64Index([212], dtype='int64')",-0.9391309383215058,PASS
218,Successful test,"[-0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822, 0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.06255105646616796, -0.04010207687433122]",reverse kappas,PASS,"[(23.4740620827979, 10.0), (23.48202534990523, 19.99999682931835), (27.233088353866734, 29.269814860990344), (34.848111212442944, 35.75143710109056), (44.401232382944755, 38.70742693559779), (54.15927455195427, 40.893888238212654), (63.04071358956759, 45.489542774963475), (69.17267121501311, 53.38885259796322), (71.29966651953006, 63.16002913789754), (70.21640727961054, 73.10118346821194), (67.76585386799906, 82.79627438974741), (62.627274373783166, 91.37502725841217), (55.1340148992775, 97.99704073225314), (48.08754959145473, 105.09262574447378), (41.57299415905426, 112.67949384126982), (33.46158883218058, 118.52800678245113), (24.76152690741671, 123.45841472756825), (16.83957223564464, 129.561089073983), (10.0, 136.85631022439367)]",True,-5.157428029834399,0.029053549498795038,0.029347019695752565,0.0,1.1013256644757805,-20.872057213782703,0.04121050417983052,0.18063196343258955,0.2235092951765217,34.02,9.544895345132405,0.42749191761026534,0.42749191761026534,0.0,1.9770618335706855,0.0,140.36710807244276,0.5779876734038122,0.9999828107038589,0.9999828107038589,61.0,17.048358457199136,0.029053549498795038,0.029347019695752565,0.0,1.1013256644757805,-20.872057213782703,0.04121050417983052,0.18063196343258955,0.2235092951765217,34.02,9.544895345132405,0.0,0.0,0.0,-0.9680309267072089,-296.68212589445847,-0.27677464903280197,0.0,0.0,0.0,0.0,sim_2021-01-22--02-09-48,28.0,"Int64Index([212], dtype='int64')",-0.9391309383215058,PASS
219,Successful test,"[0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755, -0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701]",split and swap kappas,PASS,"[(70.73283263882041, 10.0), (70.74079590592774, 19.99999682931835), (69.36277948162913, 29.904595293383576), (64.91328933446121, 38.86015431726676), (57.03743711402326, 45.02221174979874), (47.30242950861475, 47.30904950587992), (37.305901877389346, 47.04554368403344), (27.32010403781429, 47.57831146378189), (18.35243491816948, 52.003343730395194), (12.450553411611487, 60.07600095602721), (10.0, 69.77109187756267), (11.614080885669054, 79.63996936664509), (15.83350779410032, 88.70619441152492), (21.453591210548993, 96.97751005005297), (28.178939117738153, 104.3781651242519), (34.05836724782808, 112.46719008793616), (37.87795691935737, 121.70898291947846), (42.35627184690871, 130.65016267439174), (47.40692193105734, 139.28097571416322)]",False,-2.9108478120686505,0.026215981224446974,0.02647814103669144,0.0,1.2800522298790273,-3.2436733006147755,0.006423122806183265,0.1459812728586448,0.21237991383754662,33.396039603960396,9.38770621986468,0.4619400005795852,0.4619400005795852,0.0,1.9984438395539978,0.0,115.79531057784268,0.28691746040943406,0.9810217369186023,0.9998455437638725,55.0,15.381282217259052,0.026215981224446974,0.02647814103669144,0.0,1.2800522298790273,-3.2436733006147755,0.006423122806183265,0.1459812728586448,0.21237991383754662,33.396039603960396,9.38770621986468,0.0,0.0,0.0,-0.5611113529884366,-146.3638641311564,-0.22685782267155571,0.0,0.0,0.0,0.0,sim_2021-01-22--02-10-30,28.0,"Int64Index([212], dtype='int64')",-0.9391309383215058,PASS
220,Successful test,"[0.04010207687433122, 0.014591872792698572, 0.017653097282494493, 0.010510240139637344, -0.03233329407017267, -0.014986355294662468, 0.0294710563165552, -0.016447311030383577, -0.04502623544253701, -0.013393582381312517, -0.014413990544577822, -0.050161167607290086, -0.0389914343964345, -0.047646680258347174, -0.003769129237938998, 0.01970025851716304, 0.06131696827002355, 0.03490628904623074, 0.04183673469387755]",flip sign kappas,PASS,"[(36.22894662627276, 10.0), (36.23690989338009, 19.99999682931835), (33.54383943032752, 29.630540504575414), (29.339729214128752, 38.703878219554014), (23.90377357009355, 47.097351054804136), (19.41418620933071, 56.03287595992742), (17.144134727289497, 65.7718115418523), (14.175322620573581, 75.32095572732867), (10.591414107983027, 84.6566720776352), (10.0, 94.6391682260381), (12.308227158571555, 104.36912646769734), (15.942657564761973, 113.68529067956901), (22.34525843252922, 121.36687268642581), (31.4340965443087, 125.53736687511194), (41.43405172238732, 125.50742632704582), (51.09776353464221, 122.93591431857973), (60.93545222774631, 121.14151158296772), (70.68413197371457, 123.36934533137625), (78.29515833814243, 129.85565997684205)]",False,-3.5284293222038854,0.025780702209670894,0.02607037302101551,0.0,1.2417829706911117,3.897925795128467,-0.007605550520816684,0.18399501200893467,0.24282443316028793,37.2,10.492575278207793,0.7676791581321759,0.7676791581321759,0.0,1.99744376709503,0.0,120.359265259624,0.22510564000042316,0.9999969121112809,0.9999969121112809,63.0,17.991794919976805,0.025780702209670894,0.02607037302101551,0.0,1.2417829706911117,3.897925795128467,-0.007605550520816684,0.18399501200893467,0.24282443316028793,37.2,10.492575278207793,0.0,0.0,0.0,-0.3763281593736152,-113.84345877042733,-0.23223449170638732,0.0,0.0,0.0,0.0,sim_2021-01-22--02-11-11,28.0,"Int64Index([212], dtype='int64')",-0.9391309383215058,PASS
221,Car drove out of the lane beamng_executor/sim_2021-01-22--02-11-50,"[-0.044112284561764345, -0.01605106007196843, -0.019418407010743943, -0.01156126415360108, 0.03556662347718994, 0.016484990824128715, -0.032418161948210726, 0.018092042133421936, 0.049528858986790714, 0.01473294061944377, 0.015855389599035607, 0.0551772843680191, 0.042890577836077956, 0.0524113482841819, 0.004146042161732898, -0.021670284368879345, -0.0674486650970259, -0.03839691795085382, -0.04602040816326531]",increase kappas 10%,FAIL,"[(50.46496926666063, 10.0), (50.47293253376796, 19.99999682931835), (53.44354080397453, 29.548582405464185), (58.052108736677894, 38.42332756291283), (63.97469206765487, 46.480808973852206), (68.88987169906495, 55.189483338585994), (71.3985231181457, 64.86970379359342), (74.66958554823975, 74.31957948475609), (78.60858129823731, 83.51111431205784), (79.27574359656452, 93.48883421530682), (76.75771029276436, 103.16661848036219), (72.79469677251257, 112.3478234033721), (65.8863114166957, 119.57791412033653), (56.38708730631414, 122.70277272525702), (46.51275296116597, 121.1224179422329), (37.47158331307443, 116.84956744234078), (28.091184695487314, 113.38429374821939), (18.133225513592663, 114.30028988997978), (10.0, 120.11842040974689)]",False,-2.5448955369377586,0.006845294852473821,0.006919700231305058,0.010752688172043012,1.427966337008783,-5.182521692432115,0.010113691644138438,0.1737721046781711,0.22989394231647678,35.774193548387096,10.054409764014686,0.2194746793151577,0.2194746793151577,1.0,1.999525484721352,0.9845040704023498,115.28645106948983,0.3305174585964717,0.9903700877025654,0.9932285365570399,59.0,16.431308046318936,0.006845294852473821,0.006919700231305058,0.010752688172043012,1.427966337008783,-5.182521692432115,0.010113691644138438,0.1737721046781711,0.22989394231647678,35.774193548387096,10.054409764014686,0.0,0.0,0.0,-1.4049102811010399,-169.44810799806822,-0.2300458328581611,0.0,0.0,0.0,0.0,sim_2021-01-22--02-11-50,28.0,"Int64Index([212], dtype='int64')",-0.9391309383215058,PASS
222,Successful test,,reversed road,PASS,"[(10.0, 136.85631022439367), (16.83957223564464, 129.561089073983), (24.76152690741671, 123.45841472756825), (33.46158883218058, 118.52800678245113), (41.57299415905426, 112.67949384126982), (48.08754959145473, 105.09262574447378), (55.1340148992775, 97.99704073225314), (62.627274373783166, 91.37502725841217), (67.76585386799906, 82.79627438974741), (70.21640727961054, 73.10118346821194), (71.29966651953006, 63.16002913789754), (69.17267121501311, 53.38885259796322), (63.04071358956759, 45.489542774963475), (54.15927455195427, 40.893888238212654), (44.401232382944755, 38.70742693559779), (34.848111212442944, 35.75143710109056), (27.233088353866734, 29.269814860990344), (23.48202534990523, 19.99999682931835), (23.4740620827979, 10.0)]",False,0.0,0.01874557133217963,0.01896354309185614,0.0,1.3821316098895002,-1.492335004042649,0.002790769037670818,0.17755887620713723,0.20260298631220355,38.758620689655174,10.959047408129535,0.3414706261669327,0.3414706261669327,0.0,1.999601001188974,0.0,122.45772590699717,0.23633660757439065,0.9966124067948784,0.9980048991606318,61.0,17.184627939138906,0.01874557133217963,0.01896354309185614,0.0,1.3821316098895002,-1.492335004042649,0.002790769037670818,0.17755887620713723,0.20260298631220355,38.758620689655174,10.959047408129535,0.0,0.0,0.0,0.30092634003222263,-120.92020756557342,-0.24085686693690622,0.0,0.0,0.0,0.0,sim_2021-01-22--02-12-29,29.0,"Int64Index([218], dtype='int64')",-0.9680309267072089,PASS
223,Successful test,"[-0.04010207687433122, -0.014591872792698572, -0.017653097282494493, -0.010510240139637344, 0.03233329407017267, 0.014986355294662468, -0.0294710563165552, 0.016447311030383577, 0.04502623544253701, 0.013393582381312517, 0.014413990544577822, 0.050161167607290086, 0.0389914343964345, 0.047646680258347174, 0.003769129237938998, -0.01970025851716304, -0.06131696827002355, -0.03490628904623074, -0.04183673469387755]",reverse kappas,PASS,"[(51.87526989403227, 10.0), (51.8832331611396, 19.99999682931835), (54.59163832211681, 29.62623916389481), (58.8101938841324, 38.692869683012), (64.2595105228853, 47.07767428244131), (68.76332337942861, 56.0060375004805), (71.04888272658407, 65.74134532666814), (74.0328995403743, 75.28574911396764), (77.6316720634652, 84.61574570169724), (78.23898407297858, 94.59728727217124), (75.94625628823884, 104.33090937830842), (72.32666790759892, 113.65285016093176), (65.93630925406049, 121.3446195463948), (56.854124819136885, 125.5295838102842), (46.85413463882482, 125.51556975796994), (37.18633955668942, 122.95945194968358), (27.34580547970475, 121.1807195134517), (17.60068626363538, 123.42407669958936), (10.0, 129.92250484197768)]",True,-3.374425937755336,0.016141805586595236,0.01631918806556881,0.0,1.394212078746903,-6.364889797520183,0.012428426536953011,0.193634926077305,0.246007234279071,37.358695652173914,10.49507035016886,0.4275685322039773,0.4275685322039773,0.0,1.999927188383931,0.0,108.8783501984156,0.31136196456340304,0.9999893378595685,0.9999990772752034,64.0,17.871624373433626,0.016141805586595236,0.01631918806556881,0.0,1.394212078746903,-6.364889797520183,0.012428426536953011,0.193634926077305,0.246007234279071,37.358695652173914,10.49507035016886,0.0,0.0,0.0,-0.9388170775089133,-159.31069590548069,-0.21336026083330512,0.0,0.0,0.0,0.0,sim_2021-01-22--02-13-07,29.0,"Int64Index([218], dtype='int64')",-0.9680309267072089,PASS
224,Successful test,"[0.013393582381312517, 0.04502623544253701, 0.016447311030383577, -0.0294710563165552, 0.014986355294662468, 0.03233329407017267, -0.010510240139637344, -0.017653097282494493, -0.014591872792698572, -0.04010207687433122, -0.04183673469387755, -0.03490628904623074, -0.06131696827002355, -0.01970025851716304, 0.003769129237938998, 0.047646680258347174, 0.0389914343964345, 0.050161167607290086, 0.014413990544577822]",split and swap kappas,PASS,"[(54.988561477151706, 10.0), (54.996524744259034, 19.99999682931835), (52.124521283131756, 29.578702176037858), (46.48907441704833, 37.83955798034472), (41.40312804839985, 46.449618928748706), (36.95353997644757, 55.40512929890294), (30.52876834895868, 63.068177617595296), (23.307708570509007, 69.98600210771185), (17.12905386165228, 77.84884039860418), (12.29272778473974, 86.60155141164327), (10.0, 96.33517351778045), (11.774193372302548, 106.17652697539377), (17.103655608500304, 114.63801811306814), (25.743827418986655, 119.67264134477844), (35.668871346827046, 120.8947309611481), (45.659688035959974, 121.32319552694428), (55.21323428585711, 124.27781124664052), (62.644074189493594, 130.96979289085652), (66.46356280590496, 140.21162748735867)]",False,0.0,0.014617836790537518,0.014773345692564513,0.0,1.251196237444376,5.0501447693594885,-0.010236681651727645,0.17438015076365526,0.22390529574807294,35.34736842105263,9.981595834119197,0.3580377215773165,0.3580377215773165,0.0,1.997635260188388,0.0,103.91675896727371,0.2757066764053286,0.9999984951873634,0.9999984951873634,58.0,16.569937824617103,0.014617836790537518,0.014773345692564513,0.0,1.251196237444376,5.0501447693594885,-0.010236681651727645,0.17438015076365526,0.22390529574807294,35.34736842105263,9.981595834119197,0.0,0.0,0.0,0.09731405810982507,-140.54450498985818,-0.2035951501312285,0.0,0.0,0.0,0.0,sim_2021-01-22--02-13-46,29.0,"Int64Index([218], dtype='int64')",-0.9680309267072089,PASS
225,Successful test,"[0.04183673469387755, 0.03490628904623074, 0.06131696827002355, 0.01970025851716304, -0.003769129237938998, -0.047646680258347174, -0.0389914343964345, -0.050161167607290086, -0.014413990544577822, -0.013393582381312517, -0.04502623544253701, -0.016447311030383577, 0.0294710563165552, -0.014986355294662468, -0.03233329407017267, 0.010510240139637344, 0.017653097282494493, 0.014591872792698572, 0.04010207687433122]",flip sign kappas,PASS,"[(57.74087830538817, 10.0), (57.7488415724955, 19.99999682931835), (54.01254692862735, 29.27577724576861), (46.40785670253917, 35.76951935377066), (36.859455513828884, 38.74072024557114), (27.10490799464592, 40.94271994947702), (18.23079950371828, 45.55251370747162), (12.111430514093563, 53.461579592190205), (10.0, 63.236131304885504), (11.09909067448909, 73.17554777111988), (13.565081892962958, 82.86672351560051), (18.717317845836085, 91.43728153045122), (26.221114385919243, 98.04735244421879), (33.27887156106801, 105.13170588378094), (39.8055019788386, 112.70818893265208), (47.926211669433165, 118.54377580297485), (56.63411498874135, 123.46032131599327), (64.56577905541266, 129.55037099834195), (71.41696137185778, 136.83468983175592)]",False,-3.1065804068429843,0.030588112912807237,0.03089399404193531,0.0,1.1931028935885437,8.513711226209379,-0.01659122094090852,0.17460848890308375,0.21590117078698934,33.06930693069307,9.334838449453402,0.4697233705042538,0.4697233705042538,0.0,1.9997657252448076,0.0,140.15287694209766,0.2777256321766423,0.9926072825001848,0.9926072825001848,59.0,16.69133505714361,0.030588112912807237,0.03089399404193531,0.0,1.1931028935885437,8.513711226209379,-0.01659122094090852,0.17460848890308375,0.21590117078698934,33.06930693069307,9.334838449453402,0.0,0.0,0.0,-0.2999067653031946,-140.92530886522744,-0.2668805089715406,0.0,0.0,0.0,0.0,sim_2021-01-22--02-14-26,29.0,"Int64Index([218], dtype='int64')",-0.9680309267072089,PASS
226,Successful test,"[-0.04602040816326531, -0.03839691795085382, -0.0674486650970259, -0.021670284368879345, 0.004146042161732898, 0.0524113482841819, 0.042890577836077956, 0.0551772843680191, 0.015855389599035607, 0.01473294061944377, 0.049528858986790714, 0.018092042133421936, -0.032418161948210726, 0.016484990824128715, 0.03556662347718994, -0.01156126415360108, -0.019418407010743943, -0.01605106007196843, -0.044112284561764345]",increase kappas 10%,PASS,"[(25.35973700500196, 10.0), (25.36770027210929, 19.99999682931835), (29.471611785720782, 29.11909274330275), (37.61802729147006, 34.91874052637439), (47.4685989646195, 36.64101742401474), (57.43209602042842, 37.49467216621862), (66.76166025494618, 41.09456538602488), (73.40072256228609, 48.57272369400809), (75.73587132365614, 58.29625598748416), (74.54398715067052, 68.22497252680516), (71.85341434150124, 77.85621429298251), (66.25890614181611, 86.14484976594522), (58.231794187634904, 92.10852930755719), (50.652083479813285, 98.63141100092972), (43.61551438536779, 105.7368100311809), (34.98747968726127, 110.79220489689317), (25.816193038166432, 114.77811774091458), (17.369657538965015, 120.13125122147812), (10.0, 126.89055205502416)]",False,0.0,0.02993251829638138,0.03021490054446045,0.0,1.30891354172424,-15.233112697365891,0.02981853744940369,0.15775566790654083,0.21879140656875024,32.11214953271028,9.003754864178937,0.6297855141875325,0.6297855141875325,0.0,1.999282436303444,0.0,155.9557049961401,0.3682425869210853,0.784536646720676,0.8468859863597878,58.0,16.24829479731607,0.02993251829638138,0.03021490054446045,0.0,1.30891354172424,-15.233112697365891,0.02981853744940369,0.15775566790654083,0.21879140656875024,32.11214953271028,9.003754864178937,0.0,0.0,0.0,0.06586148415750337,-192.99476887786943,-0.3064908967919512,0.0,0.0,0.0,0.0,sim_2021-01-22--02-15-08,29.0,"Int64Index([218], dtype='int64')",-0.9680309267072089,PASS
