,description,kappas,method,outcome,road,accum_neg_oob,avg_brake,avg_brake_input,avg_oob_counter,avg_oob_distance,avg_steering,avg_steering_input,avg_throttle,avg_throttle_input,avg_vel_kmh,avg_wheelspeed,max_brake,max_brake_input,max_oob_counter,max_oob_distance,max_oob_percentage,max_steering,max_steering_input,max_throttle,max_throttle_input,max_vel_kmh,max_wheelspeed,mean_brake,mean_brake_input,mean_oob_counter,mean_oob_distance,mean_steering,mean_steering_input,mean_throttle,mean_throttle_input,mean_vel_kmh,mean_wheelspeed,min_brake,min_brake_input,min_oob_counter,min_oob_distance,min_steering,min_steering_input,min_throttle,min_throttle_input,min_vel_kmh,min_wheelspeed,parent_index,parent_min_oob_distance,parent_outcome 
168,Successful test,"[0.0642291065487916, 0.025742073630262735, -0.016094661063614818, -0.04861184843559801, -0.01085674639478168, -0.0037138892519245313, 0.015673865850116285, 0.024929265237703488, -0.02103119156069213, 0.012642277827062974, 0.04403977333854286, 0.022149914891430776, 0.029820993449234917, -0.012015741244642636, -0.013036149407907947, -0.05656298456789749, -0.025940891975282418, -0.050358184089962524, -0.039795918367346944]",reverse kappas,PASS,"[(57.99682000500802, 10.0), (58.00478327211535, 19.99999682931835), (53.66359789093714, 29.008554398998676), (48.893084237463995, 37.797308547456026), (47.16417452746418, 47.646718236095666), (48.396820334403955, 57.57045666043121), (50.34853291251693, 67.37814843844073), (51.710607515579994, 77.28495179652202), (51.04726021405881, 87.26292605774181), (50.18957682121899, 97.22607712543353), (49.75042534541291, 107.21642977092596), (46.53517566282268, 116.68544077940004), (40.41754100862987, 124.5958482428509), (32.47279155225229, 130.66881753928143), (24.01956520047935, 136.0113791201798), (16.300025202875872, 142.36816307320197), (11.210963328301823, 150.97638293777078), (10.0, 160.90279053657048), (12.571782635061325, 170.5664303310784)]",0.0,0.016617087976020472,0.016803796829683623,0.0,1.4567488841092577,27.11274236796658,-0.05316729099977332,0.15194359940692354,0.21432351210750286,36.577777777777776,10.262355840334948,0.41167818855698535,0.41167818855698535,0.0,1.9997992608468975,0.0,212.51556923842304,0.20699187898388954,0.7258125662685992,0.8051251266560531,58.0,16.300376105932724,0.016617087976020472,0.016803796829683623,0.0,1.4567488841092577,27.11274236796658,-0.05316729099977332,0.15194359940692354,0.21432351210750286,36.577777777777776,10.262355840334948,0.0,0.0,0.0,0.41031293447669315,-106.24265850319875,-0.4138028587572577,0.0,0.0,0.0,0.0,,,
169,Successful test,"[0.012642277827062974, -0.02103119156069213, 0.024929265237703488, 0.015673865850116285, -0.0037138892519245313, -0.01085674639478168, -0.04861184843559801, -0.016094661063614818, 0.025742073630262735, 0.0642291065487916, -0.039795918367346944, -0.050358184089962524, -0.025940891975282418, -0.05656298456789749, -0.013036149407907947, -0.012015741244642636, 0.029820993449234917, 0.022149914891430776, 0.04403977333854286]",split and swap kappas,PASS,"[(15.152466049742316, 10.0), (15.160429316849644, 19.99999682931835), (15.587708152715294, 29.990864298983897), (15.82019247583986, 39.98816148569898), (14.032207560746258, 49.827018631902384), (11.659406731149943, 59.5414314408717), (10.0, 69.40278881704533), (11.302599321572174, 79.3175876050914), (15.68970866365531, 88.30387001889339), (19.638411213538973, 97.49123896612427), (19.199259737732888, 107.4815916116167), (17.54593400238636, 117.34397033142059), (20.354392309135292, 126.9414992810645), (26.534191655894574, 134.8034379754193), (35.34758803711722, 139.5282706949398), (45.24392830099828, 140.96439373336182), (55.24215152538454, 141.1528940127859), (65.18402026054994, 142.22957690609323), (74.51547135891792, 145.82457626614422)]",-1.6121171370469942,0.03370830340922221,0.03412445530316322,0.0,1.229157176955246,-24.785297820081187,0.048943944056957206,0.18586552091693134,0.2053392174223057,39.23170731707317,11.050279853574084,0.6827705912347466,0.6827705912347466,0.0,1.9976414566566394,0.0,56.053930533212245,0.2718950898293724,0.9684855602135568,0.9684855602135568,53.0,14.93281278222338,0.03370830340922221,0.03412445530316322,0.0,1.229157176955246,-24.785297820081187,0.048943944056957206,0.18586552091693134,0.2053392174223057,39.23170731707317,11.050279853574084,0.0,0.0,0.0,-0.3487141159844245,-139.02161693345843,-0.11013943938391571,0.0,0.0,0.0,0.0,,,
170,Successful test,"[0.039795918367346944, 0.050358184089962524, 0.025940891975282418, 0.05656298456789749, 0.013036149407907947, 0.012015741244642636, -0.029820993449234917, -0.022149914891430776, -0.04403977333854286, -0.012642277827062974, 0.02103119156069213, -0.024929265237703488, -0.015673865850116285, 0.0037138892519245313, 0.01085674639478168, 0.04861184843559801, 0.016094661063614818, -0.025742073630262735, -0.0642291065487916]",flip sign kappas,PASS,"[(142.59734586937594, 10.0), (142.60530913648327, 19.99999682931835), (138.25588624281264, 29.004580134058983), (130.86666276006855, 35.74248606409864), (121.39594208841157, 38.95269633126952), (111.39818672294192, 38.740829268651375), (101.50522991508939, 37.28158096970961), (91.52171151975239, 36.70768163187419), (81.72590848514231, 38.718214622681344), (73.11498168121452, 43.80269488888339), (66.26934780769163, 51.092228266931386), (59.12406828751638, 58.08829720445367), (52.11649320695722, 65.22229268316869), (46.691217129650184, 73.62267240583598), (41.77768100627692, 82.33227416276529), (36.24321760200762, 90.66112251213531), (28.511422986753814, 97.00299542378627), (19.16457285466381, 100.55776582540844), (10.0, 104.5590911547911)]",0.0,0.02831070963939672,0.02861188740151796,0.0,1.4805639019831358,46.50850633069945,-0.0920466389902759,0.18156073342287568,0.23285552705028995,35.09473684210526,9.853669707042346,0.4909559836757484,0.4909559836757484,0.0,1.9974712671626584,0.0,159.7873408041351,0.15129691568307635,0.9659089801867908,0.997457344654796,64.0,17.882695722225144,0.02831070963939672,0.02861188740151796,0.0,1.4805639019831358,46.50850633069945,-0.0920466389902759,0.18156073342287568,0.23285552705028995,35.09473684210526,9.853669707042346,0.0,0.0,0.0,0.5239571465541586,-77.3562352347996,-0.30845240834672166,0.0,0.0,0.0,0.0,,,
171,Successful test,"[-0.043775510204081644, -0.05539400249895878, -0.028534981172810663, -0.062219283024687246, -0.014339764348698743, -0.0132173153691069, 0.03280309279415841, 0.024364906380573856, 0.048443750672397146, 0.013906505609769273, -0.023134310716761343, 0.027422191761473837, 0.017241252435127915, -0.004085278177116985, -0.011942421034259848, -0.05347303327915781, -0.0177041271699763, 0.02831628099328901, 0.07065201720367077]",increase kappas 10%,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.772739075086747, 28.791863041886305), (22.706217393116717, 34.87954911931739), (32.505417917820125, 36.87345711033714), (42.3401477025329, 35.0629074530001), (51.8329911135348, 31.918718531481918), (61.58776740477606, 29.71773250066809), (71.56734268824374, 30.35654167530544), (80.66545334895261, 34.506768464951506), (88.0520333171481, 41.24757230228819), (95.74165615237618, 47.64051377331223), (103.29246143199913, 54.196834359526584), (109.20376634111764, 62.26259373304073), (114.57210470668272, 70.69947367723823), (120.59860949190096, 78.67952631326399), (128.8694258495048, 84.300344472464), (138.5803881198851, 86.6872277505592), (148.15109281455562, 89.58578112205531)]",-1.1358955588732078,0.025723991573391964,0.025991949818948132,0.0,1.3354765860856155,-61.168012085883106,0.12104825928086077,0.1584282757063732,0.1967152416571636,33.30927835051546,9.397684779529275,0.6022114084745771,0.6022114084745771,0.0,1.9939326256416796,0.0,84.71579495951782,0.5035353114504713,0.8950926064394992,0.8950926064394992,59.0,16.470831494188403,0.025723991573391964,0.025991949818948132,0.0,1.3354765860856155,-61.168012085883106,0.12104825928086077,0.1584282757063732,0.1967152416571636,33.30927835051546,9.397684779529275,0.0,0.0,0.0,-0.05886121750226714,-256.1042784461521,-0.16577449158744678,0.0,0.0,0.0,0.0,,,
172,Successful test,"[-0.039795918367346944, -0.050358184089962524, -0.025940891975282418, -0.05656298456789749, -0.013036149407907947, 0.03798425875535737, 0.029820993449234917, 0.022149914891430776, 0.04403977333854286, 0.012642277827062974, -0.02103119156069213, 0.024929265237703488, 0.015673865850116285, -0.0037138892519245313, -0.01085674639478168, -0.04861184843559801, -0.016094661063614818, 0.025742073630262735, 0.0642291065487916]",randomly modify a kappa,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (14.371721820386725, 28.997641592737324), (21.77166707711264, 35.72377050894609), (31.247488488059943, 38.91889313379675), (41.244893742956634, 38.691103385642634), (51.19295995556567, 39.70893373965383), (60.236273014009754, 43.97724592680401), (67.87927815367061, 50.42584828972868), (73.01212262095123, 59.00803377331657), (75.54035538964689, 68.68315853051188), (78.47206441439963, 78.24375904481971), (81.21688878746909, 87.85968017391617), (81.96654255819743, 97.83154154599876), (82.11889553783934, 107.83038090712435), (82.99864739746144, 117.7916075718224), (86.75824255239701, 127.05796846868935), (93.26872459471903, 134.64833233194403), (99.40563887809327, 142.54379198154754)]",0.0,0.029086137536138083,0.029395564531203382,0.0,1.4305823913611555,-46.31894281725809,0.09163837976610621,0.1826959700100215,0.2490718141166542,34.189473684210526,9.624274290043164,0.7643847009219539,0.7643847009219539,0.0,1.9941526468255906,0.0,81.24942645168326,0.47368332837306504,0.8916025629650468,0.8916025629650468,60.0,17.062106825675613,0.029086137536138083,0.029395564531203382,0.0,1.4305823913611555,-46.31894281725809,0.09163837976610621,0.1826959700100215,0.2490718141166542,34.189473684210526,9.624274290043164,0.0,0.0,0.0,0.47338520429720643,-242.84630996277,-0.1587696235231991,0.0,0.0,0.0,0.0,,,
173,Successful test,,reversed road,PASS,"[(42.80954497022669, 130.60233938072312), (39.624449584013476, 121.1231428229592), (32.03343377176409, 114.61342094424735), (23.06912085190228, 110.18159357003718), (14.868893029310449, 104.45828476676692), (10.0, 95.72364793006145), (10.227432161363794, 85.72623453398857), (14.428230994530303, 76.65136323113987), (21.255408914000938, 69.34454164744888), (30.256699685955397, 64.98830882094299), (39.760636409883055, 61.87781259886215), (49.30116710696815, 58.881435783777476), (58.411630517736256, 54.758396074890896), (66.06834706629549, 48.326079875027965), (73.87341483684935, 42.07460668088713), (82.1855920642036, 36.51513640566726), (89.0185341713794, 29.213704891232304), (92.90538170502693, 19.99999682931835), (92.8974184379196, 10.0)]",0.0,0.03241722139982557,0.03275141955858666,0.0,1.3258297233044318,-30.871426827369337,0.061046531570760815,0.1809348151615582,0.25416786905939526,33.214285714285715,9.331001095516072,0.7303213403721998,0.7303213403721998,0.0,1.991295967749499,0.0,141.52051435355287,0.591522532315758,0.9985636618347568,0.9995432198779216,65.0,18.4614151668345,0.03241722139982557,0.03275141955858666,0.0,1.3258297233044318,-30.871426827369337,0.061046531570760815,0.1809348151615582,0.25416786905939526,33.214285714285715,9.331001095516072,0.0,0.0,0.0,0.1535888391714062,-298.48325038915533,-0.27775029137497104,0.0,0.0,0.0,0.0,52.0,-0.15426253541958745,PASS
174,The road is too sharp,"[0.060222485228144426, 0.06676686401989741, 0.0407881684874864, 0.009155515426261904, -0.039195411335690974, -0.05138977979312989, -0.054864229275954614, -0.02729340431522198, -0.036295072457835066, -0.0374229275216959, 0.01053625615177349, -0.012933131603328554, 0.03706686839667145, 0.017679113294630636, -0.022357351103706787, 0.005193669304456477, 0.040612244897959185, 0.030000000000000006, 0.05]",reverse kappas,INVALID,"[(54.71071320993747, 10.0), (54.718676477044795, 19.99999682931835), (48.79374320598771, 28.05575040881175), (39.57874161282638, 31.939530222090845), (29.689767636712133, 33.425529448111874), (20.13448920472584, 36.37453844898278), (12.83314558125452, 43.20757447201052), (10.0, 52.797844860034935), (11.232256420597693, 62.721631643007235), (15.505055087024779, 71.7628257873766), (22.748423462515163, 78.65728838985301), (30.850494651925203, 84.51872528209469), (39.02222800659557, 90.28264530063831), (46.4407015358278, 96.98833322180498), (51.770269452679514, 105.44975779569705), (57.29628413899111, 113.78421408790163), (63.51633447338547, 121.61434651574733), (67.79626683517813, 130.65216588650705), (68.68718377120126, 140.61240017155814)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Successful test,"[-0.0374229275216959, -0.036295072457835066, -0.02729340431522198, -0.054864229275954614, -0.05138977979312989, -0.039195411335690974, 0.009155515426261904, 0.0407881684874864, 0.06676686401989741, 0.060222485228144426, 0.05, 0.030000000000000006, 0.040612244897959185, 0.005193669304456477, -0.022357351103706787, 0.017679113294630636, 0.03706686839667145, -0.012933131603328554, 0.01053625615177349]",split and swap kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.618395462145358, 29.325487667072295), (19.963142384539324, 37.054924030143816), (28.866658422423797, 41.60765970917616), (38.8494990417546, 41.02208890300598), (47.56953061952717, 36.12708642265431), (55.45892002500963, 29.98237041549327), (64.62214728931764, 25.977964579087306), (74.54315155417311, 27.23242636675551), (81.78651992966348, 34.12688896923193), (84.3472697818215, 43.79345817421219), (82.94153723042763, 53.694160977243484), (78.19912809716001, 62.49811211367648), (71.5817732672352, 69.99548599089981), (65.63139445186934, 78.0324625339566), (59.870620725083, 86.2064142140663), (52.114706398631284, 92.51876662507291), (43.65533417057776, 97.85159153380908)]",-1.1036301334180003,0.027607915153291755,0.02786836718303978,0.0,1.3929442239323304,-13.411475981879773,0.026301673338592003,0.1514922818952692,0.20264082351889307,31.05607476635514,8.690446580077726,0.9403582662353147,0.9403582662353147,0.0,1.9863933288065283,0.0,145.38388879515753,0.33576661081770504,0.9961543599533513,0.9968790560352311,54.0,15.038593622543086,0.027607915153291755,0.02786836718303978,0.0,1.3929442239323304,-13.411475981879773,0.026301673338592003,0.1514922818952692,0.20264082351889307,31.05607476635514,8.690446580077726,0.0,0.0,0.0,-0.041424947276836654,-172.26884092905667,-0.2842581974914043,0.0,0.0,0.0,0.0,,,
176,Successful test,"[-0.05, -0.030000000000000006, -0.040612244897959185, -0.005193669304456477, 0.022357351103706787, -0.017679113294630636, -0.03706686839667145, 0.012933131603328554, -0.01053625615177349, 0.0374229275216959, 0.036295072457835066, 0.02729340431522198, 0.054864229275954614, 0.05138977979312989, 0.039195411335690974, -0.009155515426261904, -0.0407881684874864, -0.06676686401989741, -0.060222485228144426]",flip sign kappas,PASS,"[(10.0, 10.0), (10.007963267107328, 19.99999682931835), (13.909480110189634, 29.207502806679706), (20.75404219752913, 36.49804255573497), (29.075063189325874, 42.04426736672829), (36.89007748794222, 48.28330186834969), (44.55702877285421, 54.70341541834135), (53.674047200289635, 58.8119400919685), (63.21933798565584, 61.79311835279143), (72.7282165968821, 64.8884741573741), (81.7364339196634, 69.23036552698977), (88.57524041111782, 76.52630451881535), (92.7904870367741, 85.59447389774148), (93.03384131929454, 95.59151239387518), (88.17886570989947, 104.33389260936448), (79.98776353188825, 110.07025427067731), (71.03052034401054, 114.516353063239), (63.44988188677311, 121.03815653932234), (60.27988761017235, 130.52241382633846)]",0.0,0.01974924823553775,0.019957135059069726,0.0,1.419506760990337,-20.975544878052034,0.041693567345794075,0.18218859835093557,0.22583971253224522,33.71875,9.477458967452966,0.5530322499473108,0.5530322499473108,0.0,1.9997272613394814,0.0,160.71148296458927,0.4052979286352698,0.9999991669545678,0.999999862865793,58.0,16.310124785047414,0.01974924823553775,0.019957135059069726,0.0,1.419506760990337,-20.975544878052034,0.041693567345794075,0.18218859835093557,0.22583971253224522,33.71875,9.477458967452966,0.0,0.0,0.0,0.11336525590084445,-202.68938686655724,-0.31594142663564895,0.0,0.0,0.0,0.0,,,
177,The road is too sharp,"[0.05500000000000001, 0.03300000000000001, 0.044673469387755106, 0.005713036234902125, -0.024593086214077468, 0.0194470246240937, 0.0407735552363386, -0.014226444763661411, 0.011589881766950841, -0.041165220273865495, -0.039924579703618575, -0.03002274474674418, -0.06035065220355008, -0.056528757772442886, -0.04311495246926007, 0.010071066968888095, 0.044866985336235045, 0.07344355042188716, 0.06624473375095888]",increase kappas 10%,INVALID,"[(97.76056109813392, 10.0), (97.76852436524125, 19.99999682931835), (93.51633584425973, 29.050902462570356), (86.1534364820618, 35.81756434138072), (77.33619941785032, 40.53522589701346), (69.00290745951455, 46.06299625558809), (60.814589411863324, 51.80333139828746), (51.29223172290822, 54.856969235948895), (41.449499721357235, 56.62349881273048), (31.630910132999013, 58.51962604880496), (22.198851364557385, 61.84171385448731), (14.841828816734735, 68.61476480888217), (10.250966924210433, 77.49868213648986), (10.0, 87.49553242060198), (15.305910585355138, 95.97181184380507), (24.01729626810669, 100.88218448611556), (33.417655798066654, 104.29293817225165), (41.54042596721597, 110.12565664472896), (45.03032255904762, 119.49692239586001)]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
